
When: 2025-11-03 12:16:31 Episode: 1 Map: 2
timestamp	 tic	 x	 y	 z	 angle	 momx	 momy
2025-11-03 12:16:33	 427	 1197	584	-40	 90.35	 -1	0 	0
2025-11-03 12:16:34	 462	 1229	678	-16	 116.72	 0	0 	0
2025-11-03 12:16:35	 497	 1175	839	8	 78.05	 0	7 	0
2025-11-03 12:16:36	 532	 1154	1097	-24	 58.71	 -1	3 	0
2025-11-03 12:16:37	 567	 1230	1127	-24	 9.49	 5	0 	0
2025-11-03 12:16:38	 602	 1449	1153	-24	 60.47	 5	4 	0
2025-11-03 12:16:39	 637	 1452	1371	-24	 144.84	 -6	5 	0
2025-11-03 12:16:41	 697	 1379	1371	-24	 329.41	 4	-3 	0
2025-11-03 12:16:42	 732	 1517	1317	-24	 80.16	 0	-1 	0
2025-11-03 12:16:43	 767	 1547	1518	-24	 95.98	 -1	8 	0
2025-11-03 12:16:44	 802	 1460	1783	-24	 162.77	 -6	5 	0
2025-11-03 12:16:45	 837	 1208	1786	-24	 178.59	 -8	-2 	0
2025-11-03 12:16:46	 872	 991	1871	-24	 67.85	 -1	0 	0
2025-11-03 12:16:47	 907	 1060	1884	-16	 73.12	 0	0 	0
2025-11-03 12:16:48	 942	 998	1995	0	 169.80	 -3	2 	13
2025-11-03 12:16:49	 977	 864	2007	0	 259.45	 -2	-1 	13
2025-11-03 12:16:50	 1012	 878	1816	-19	 335.04	 2	-8 	0
2025-11-03 12:16:51	 1047	 999	1780	-24	 317.46	 2	-2 	0
2025-11-03 12:16:52	 1082	 1065	1640	0	 241.88	 -2	-1 	0
2025-11-03 12:16:53	 1117	 895	1614	16	 233.09	 -7	-4 	0
2025-11-03 12:16:54	 1152	 898	1480	40	 356.13	 3	-1 	0
2025-11-03 12:16:55	 1187	 1033	1480	40	 270.00	 0	0 	0
2025-11-03 12:16:56	 1226	 1022	1480	40	 199.69	 -4	0 	0
2025-11-03 12:16:57	 1261	 984	1479	48	 278.79	 0	-2 	0
2025-11-03 12:16:58	 1296	 1039	1304	48	 343.83	 3	-1 	0
2025-11-03 12:16:59	 1331	 1180	1304	48	 285.82	 1	-1 	0
2025-11-03 12:17:00	 1366	 1241	1216	48	 320.98	 2	0 	0
2025-11-03 12:17:02	 1440	 1136	1353	48	 177.19	 -7	3 	0
2025-11-03 12:17:03	 1475	 868	1342	48	 194.77	 -9	-2 	0
2025-11-03 12:17:04	 1510	 752	1309	48	 98.09	 0	-1 	0
2025-11-03 12:17:06	 1569	 767	1415	48	 354.38	 4	-1 	0
2025-11-03 12:17:07	 1604	 855	1410	48	 26.02	 0	0 	0
2025-11-03 12:17:08	 1640	 874	1362	48	 340.31	 1	-3 	0
2025-11-03 12:17:09	 1675	 979	1404	48	 82.27	 1	1 	0
2025-11-03 12:17:10	 1710	 1011	1550	40	 82.27	 1	7 	0
2025-11-03 12:17:11	 1745	 1078	1828	-24	 3.16	 5	5 	0
2025-11-03 12:17:12	 1780	 1289	1834	-24	 326.25	 6	-4 	8
2025-11-03 12:17:13	 1815	 1441	1735	-24	 268.24	 1	-3 	0
2025-11-03 12:17:14	 1850	 1535	1519	-24	 277.03	 1	-8 	0
2025-11-03 12:17:15	 1885	 1660	1289	-16	 352.62	 7	-3 	0
2025-11-03 12:17:16	 1920	 1783	1229	-40	 284.06	 0	-1 	0
2025-11-03 12:17:17	 1955	 1715	1058	-40	 226.05	 -6	-6 	0
2025-11-03 12:17:18	 1990	 1694	904	-40	 324.49	 3	-1 	0
2025-11-03 12:17:19	 2025	 1888	928	-40	 57.66	 6	3 	0
2025-11-03 12:17:20	 2060	 1904	1134	-40	 180.70	 -1	0 	0
2025-11-03 12:17:21	 2114	 1903	1136	-40	 298.48	 2	-1 	0
2025-11-03 12:17:22	 2149	 1904	980	-40	 182.46	 -1	-1 	0
2025-11-03 12:17:23	 2184	 1904	1071	-40	 159.61	 -1	3 	0
2025-11-03 12:17:24	 2219	 1904	1090	-40	 254.53	 -1	-5 	0
2025-11-03 12:17:25	 2254	 1781	915	-40	 112.15	 -11	4 	0
2025-11-03 12:17:26	 2289	 1726	1183	-40	 80.51	 1	0 	0
2025-11-03 12:17:27	 2324	 1612	1318	-16	 170.16	 -8	4 	0
2025-11-03 12:17:28	 2359	 1592	1341	-16	 326.60	 5	-3 	0
2025-11-03 12:17:29	 2394	 1653	1315	-16	 185.98	 0	-1 	0
2025-11-03 12:17:30	 2436	 1680	1272	-24	 249.26	 0	-1 	0
2025-11-03 12:17:31	 2471	 1654	1286	-16	 182.46	 -4	1 	0
2025-11-03 12:17:32	 2506	 1583	1251	-24	 312.54	 1	-6 	0
